STATION_NUMBER,STATION_NAME,PROV_TERR_STATE_LOC,HYD_STATUS,REAL_TIME,LATITUDE,LONGITUDE,station_tz,standard_offset,OlsonName
02EB016,FAIRY LAKE AT HUNTSVILLE,ON,ACTIVE,TRUE,45.3242,-79.21194,America/Toronto,-5,Etc/GMT+5
02EB017,KAWAGAMA LAKE AT RUSSELL LANDING,ON,ACTIVE,TRUE,45.26403,-78.81469,America/Toronto,-5,Etc/GMT+5
02EB018,LAKE MUSKOKA AT BEAUMARIS,ON,ACTIVE,TRUE,45.07042,-79.49383,America/Toronto,-5,Etc/GMT+5
02EB019,LAKE OF BAYS AT BAYSVILLE,ON,ACTIVE,TRUE,45.14881,-79.11328,America/Toronto,-5,Etc/GMT+5
02EB020,LAKE ROSSEAU AT PORT CARLING,ON,ACTIVE,TRUE,45.12008,-79.5765,America/Toronto,-5,Etc/GMT+5
02EB021,MARY LAKE AT PORT SYDNEY,ON,ACTIVE,TRUE,45.21986,-79.27639,America/Toronto,-5,Etc/GMT+5
02EB022,SMOKE LAKE AT ALGONQUIN PROVINCIAL PARK,ON,ACTIVE,TRUE,45.54156,-78.69539,America/Toronto,-5,Etc/GMT+5
02EB023,GO HOME LAKE NEAR POTTERS LANDING,ON,ACTIVE,TRUE,44.98611,-79.82858,America/Toronto,-5,Etc/GMT+5
02EC002,BLACK RIVER NEAR WASHAGO,ON,ACTIVE,TRUE,44.71367,-79.28161,America/Toronto,-5,Etc/GMT+5
02EC008,BLACK RIVER AT BALDWIN,ON,ACTIVE,TRUE,44.26064,-79.34389,America/Toronto,-5,Etc/GMT+5
02EC009,HOLLAND RIVER EAST BRANCH AT HOLLAND LANDING,ON,ACTIVE,TRUE,44.09492,-79.48956,America/Toronto,-5,Etc/GMT+5
02EC010,SCHOMBERG RIVER NEAR SCHOMBERG,ON,ACTIVE,TRUE,44.01214,-79.68564,America/Toronto,-5,Etc/GMT+5
02EC011,BEAVER RIVER NEAR BEAVERTON,ON,ACTIVE,TRUE,44.39708,-79.07083,America/Toronto,-5,Etc/GMT+5
02EC014,SEVERN RIVER ABOVE WASDELL FALLS,ON,ACTIVE,TRUE,44.77531,-79.29714,America/Toronto,-5,Etc/GMT+5
02EC018,PEFFERLAW BROOK NEAR UDORA,ON,ACTIVE,TRUE,44.26753,-79.19461,America/Toronto,-5,Etc/GMT+5
02EC019,BLACK RIVER NEAR VANKOUGHNET,ON,ACTIVE,TRUE,44.99256,-79.04956,America/Toronto,-5,Etc/GMT+5
02EC020,HAWKESTONE CREEK AT HAWKESTONE,ON,ACTIVE,TRUE,44.49697,-79.46797,America/Toronto,-5,Etc/GMT+5
02EC021,UXBRIDGE BROOK NEAR UXBRIDGE,ON,ACTIVE,TRUE,44.13808,-79.11276,America/Toronto,-5,Etc/GMT+5
02EC022,HEAD RIVER NEAR SEBRIGHT,ON,ACTIVE,TRUE,44.72561,-79.07044,America/Toronto,-5,Etc/GMT+5
02ED003,NOTTAWASAGA RIVER NEAR BAXTER,ON,ACTIVE,TRUE,44.24981,-79.82142,America/Toronto,-5,Etc/GMT+5
02ED007,COLDWATER RIVER AT COLDWATER,ON,ACTIVE,TRUE,44.70719,-79.64375,America/Toronto,-5,Etc/GMT+5
02ED013,WYE RIVER NEAR WYEVALE,ON,ACTIVE,TRUE,44.64978,-79.90375,America/Toronto,-5,Etc/GMT+5
02ED014,PINE RIVER NEAR EVERETT,ON,ACTIVE,TRUE,44.20003,-79.96,America/Toronto,-5,Etc/GMT+5
02ED015,MAD RIVER AT AVENING,ON,ACTIVE,TRUE,44.30736,-80.07203,America/Toronto,-5,Etc/GMT+5
02ED017,HOGG CREEK NEAR VICTORIA HARBOUR,ON,ACTIVE,TRUE,44.72606,-79.77897,America/Toronto,-5,Etc/GMT+5
02ED024,NORTH RIVER AT THE FALLS,ON,ACTIVE,TRUE,44.76767,-79.57828,America/Toronto,-5,Etc/GMT+5
02ED026,NOTTAWASAGA RIVER AT HOCKLEY,ON,ACTIVE,TRUE,44.02475,-79.96989,America/Toronto,-5,Etc/GMT+5
02ED027,NOTTAWASAGA RIVER NEAR EDENVALE,ON,ACTIVE,TRUE,44.485,-79.966,America/Toronto,-5,Etc/GMT+5
02ED029,INNISFIL CREEK NEAR ALLISTON,ON,ACTIVE,TRUE,44.13122,-79.78097,America/Toronto,-5,Etc/GMT+5
02ED030,SILVER CREEK AT ORILLIA,ON,ACTIVE,TRUE,44.64681,-79.45203,America/Toronto,-5,Etc/GMT+5
02ED031,PRETTY RIVER AT COLLINGWOOD,ON,ACTIVE,TRUE,44.50006,-80.19872,America/Toronto,-5,Etc/GMT+5
02ED032,WILLOW CREEK NEAR MINESING,ON,ACTIVE,TRUE,44.4425,-79.7995,America/Toronto,-5,Etc/GMT+5
02ED100,BEETON CREEK NEAR TOTTENHAM,ON,ACTIVE,TRUE,44.04914,-79.80339,America/Toronto,-5,Etc/GMT+5
02ED101,NOTTAWASAGA RIVER NEAR ALLISTON,ON,ACTIVE,TRUE,44.11058,-79.89028,America/Toronto,-5,Etc/GMT+5
02ED102,BOYNE RIVER AT EARL ROWE PARK,ON,ACTIVE,TRUE,44.1525,-79.89664,America/Toronto,-5,Etc/GMT+5
02FA001,SAUBLE RIVER AT SAUBLE FALLS,ON,ACTIVE,TRUE,44.67753,-81.25606,America/Toronto,-5,Etc/GMT+5
02FA002,STOKES RIVER NEAR FERNDALE,ON,ACTIVE,TRUE,45.03697,-81.33636,America/Toronto,-5,Etc/GMT+5
02FA004,SAUBLE RIVER AT ALLENFORD,ON,ACTIVE,TRUE,44.53553,-81.17769,America/Toronto,-5,Etc/GMT+5
02FB007,SYDENHAM RIVER NEAR OWEN SOUND,ON,ACTIVE,TRUE,44.52225,-80.93019,America/Toronto,-5,Etc/GMT+5
02FB009,BEAVER RIVER NEAR CLARKSBURG,ON,ACTIVE,TRUE,44.51986,-80.46778,America/Toronto,-5,Etc/GMT+5
02FB010,BIGHEAD RIVER NEAR MEAFORD,ON,ACTIVE,TRUE,44.57017,-80.6485,America/Toronto,-5,Etc/GMT+5
02FB012,MILL CREEK NEAR RED WING,ON,ACTIVE,TRUE,44.46423,-80.48576,America/Toronto,-5,Etc/GMT+5
02FB013,BEAVER RIVER NEAR VANDELEUR,ON,ACTIVE,TRUE,44.34614,-80.53997,America/Toronto,-5,Etc/GMT+5
02FB014,BIGHEAD RIVER NEAR STRATHAVON,ON,ACTIVE,TRUE,44.47178,-80.77653,America/Toronto,-5,Etc/GMT+5
02FC001,SAUGEEN RIVER NEAR PORT ELGIN,ON,ACTIVE,TRUE,44.45647,-81.32644,America/Toronto,-5,Etc/GMT+5
02FC002,SAUGEEN RIVER NEAR WALKERTON,ON,ACTIVE,TRUE,44.12047,-81.11533,America/Toronto,-5,Etc/GMT+5
02FC011,CARRICK CREEK NEAR CARLSRUHE,ON,ACTIVE,TRUE,44.11339,-81.01925,America/Toronto,-5,Etc/GMT+5
02FC012,SOUTH SAUGEEN RIVER NEAR HANOVER,ON,ACTIVE,TRUE,44.09869,-80.98456,America/Toronto,-5,Etc/GMT+5
02FC015,TEESWATER RIVER NEAR PAISLEY,ON,ACTIVE,TRUE,44.26831,-81.26919,America/Toronto,-5,Etc/GMT+5
02FC016,SAUGEEN RIVER ABOVE DURHAM,ON,ACTIVE,TRUE,44.18542,-80.78747,America/Toronto,-5,Etc/GMT+5
02FC017,BEATTY SAUGEEN RIVER NEAR HOLSTEIN,ON,ACTIVE,TRUE,44.09047,-80.74194,America/Toronto,-5,Etc/GMT+5
02FC020,TEESWATER RIVER AT TEESWATER,ON,ACTIVE,TRUE,44.00061,-81.28381,America/Toronto,-5,Etc/GMT+5
02FC021,CAMP CREEK AT ALLAN PARK,ON,ACTIVE,TRUE,44.16106,-80.92911,America/Toronto,-5,Etc/GMT+5
02FD001,PINE RIVER AT LURGAN,ON,ACTIVE,TRUE,44.09467,-81.72578,America/Toronto,-5,Etc/GMT+5
02FD002,LUCKNOW RIVER AT LUCKNOW,ON,ACTIVE,TRUE,43.96528,-81.51344,America/Toronto,-5,Etc/GMT+5
02FD003,NORTH PENETANGORE RIVER AT KINCARDINE,ON,ACTIVE,TRUE,44.17281,-81.63106,America/Toronto,-5,Etc/GMT+5
02FE002,MAITLAND RIVER BELOW WINGHAM,ON,ACTIVE,TRUE,43.88675,-81.32644,America/Toronto,-5,Etc/GMT+5
02FE003,MIDDLE MAITLAND RIVER NEAR LISTOWEL,ON,ACTIVE,TRUE,43.72723,-80.97267,America/Toronto,-5,Etc/GMT+5
02FE005,MAITLAND RIVER ABOVE WINGHAM,ON,ACTIVE,TRUE,43.91508,-81.26439,America/Toronto,-5,Etc/GMT+5
02FE007,LITTLE MAITLAND RIVER AT BLUEVALE,ON,ACTIVE,TRUE,43.85439,-81.2505,America/Toronto,-5,Etc/GMT+5
02FE008,MIDDLE MAITLAND RIVER NEAR BELGRAVE,ON,ACTIVE,TRUE,43.81289,-81.30689,America/Toronto,-5,Etc/GMT+5
02FE009,SOUTH MAITLAND RIVER AT SUMMERHILL,ON,ACTIVE,TRUE,43.68436,-81.54117,America/Toronto,-5,Etc/GMT+5
02FE010,BOYLE DRAIN NEAR ATWOOD,ON,ACTIVE,TRUE,43.67634,-81.07485,America/Toronto,-5,Etc/GMT+5
02FE011,MAITLAND RIVER NEAR HARRISTON,ON,ACTIVE,TRUE,43.90381,-80.89261,America/Toronto,-5,Etc/GMT+5
02FE013,MIDDLE MAITLAND RIVER ABOVE ETHEL,ON,ACTIVE,TRUE,43.71839,-81.12464,America/Toronto,-5,Etc/GMT+5
02FE014,BLYTH BROOK BELOW BLYTH,ON,ACTIVE,TRUE,43.76033,-81.46319,America/Toronto,-5,Etc/GMT+5
02FE015,MAITLAND RIVER AT BENMILLER,ON,ACTIVE,TRUE,43.71756,-81.62619,America/Toronto,-5,Etc/GMT+5
02FE016,SOUTH MAITLAND RIVER AT ROXBORO,ON,ACTIVE,TRUE,43.57925,-81.40131,America/Toronto,-5,Etc/GMT+5
02FE017,LAKELET CREEK NEAR GORRIE,ON,ACTIVE,TRUE,43.89292,-81.06328,America/Toronto,-5,Etc/GMT+5
02FE018,BLIND CREEK NEAR FORDWICH,ON,ACTIVE,TRUE,43.89473,-81.03733,America/Toronto,-5,Etc/GMT+5
02FF002,AUSABLE RIVER NEAR SPRINGBANK,ON,ACTIVE,TRUE,43.07192,-81.65975,America/Toronto,-5,Etc/GMT+5
02FF004,SOUTH PARKHILL CREEK NEAR PARKHILL,ON,ACTIVE,TRUE,43.16075,-81.73183,America/Toronto,-5,Etc/GMT+5
02FF007,BAYFIELD RIVER NEAR VARNA,ON,ACTIVE,TRUE,43.55125,-81.58953,America/Toronto,-5,Etc/GMT+5
02FF008,PARKHILL CREEK ABOVE PARKHILL RESERVOIR,ON,ACTIVE,TRUE,43.16413,-81.631511,America/Toronto,-5,Etc/GMT+5
02FF009,AUSABLE RIVER NEAR EXETER,ON,ACTIVE,TRUE,43.36197,-81.50944,America/Toronto,-5,Etc/GMT+5
02FF010,AUSABLE RIVER NEAR PARKHILL,ON,ACTIVE,TRUE,43.19339,-81.8145,America/Toronto,-5,Etc/GMT+5
02FF011,SILVER CREEK AT SEAFORTH,ON,ACTIVE,TRUE,43.54536,-81.39636,America/Toronto,-5,Etc/GMT+5
02FF012,PERCH CREEK AT SARNIA,ON,ACTIVE,TRUE,42.98408,-82.31875,America/Toronto,-5,Etc/GMT+5
02FF013,LITTLE AUSABLE RIVER NEAR LUCAN CROSSING,ON,ACTIVE,TRUE,43.18056,-81.44767,America/Toronto,-5,Etc/GMT+5
02FF014,BLACK CREEK NEAR HENSALL,ON,ACTIVE,TRUE,43.41883,-81.49547,America/Toronto,-5,Etc/GMT+5
02FF015,TRICKS CREEK NEAR CLINTON,ON,ACTIVE,TRUE,43.59031,-81.58411,America/Toronto,-5,Etc/GMT+5
02FF016,LITTLE AUSABLE RIVER NEAR CENTRALIA,ON,ACTIVE,TRUE,43.28625,-81.41564,America/Toronto,-5,Etc/GMT+5
02GA003,GRAND RIVER AT GALT,ON,ACTIVE,TRUE,43.35311,-80.31575,America/Toronto,-5,Etc/GMT+5
02GA005,IRVINE RIVER NEAR SALEM,ON,ACTIVE,TRUE,43.693600000000004,-80.44531,America/Toronto,-5,Etc/GMT+5
02GA006,CONESTOGO RIVER AT ST. JACOBS,ON,ACTIVE,TRUE,43.54111,-80.55333,America/Toronto,-5,Etc/GMT+5
02GA010,NITH RIVER NEAR CANNING,ON,ACTIVE,TRUE,43.18972,-80.45503,America/Toronto,-5,Etc/GMT+5
02GA014,GRAND RIVER NEAR MARSVILLE,ON,ACTIVE,TRUE,43.86172,-80.27222,America/Toronto,-5,Etc/GMT+5
02GA015,SPEED RIVER BELOW GUELPH,ON,ACTIVE,TRUE,43.53372,-80.25222,America/Toronto,-5,Etc/GMT+5
02GA016,GRAND RIVER BELOW SHAND DAM,ON,ACTIVE,TRUE,43.73094,-80.34094,America/Toronto,-5,Etc/GMT+5
02GA018,NITH RIVER AT NEW HAMBURG,ON,ACTIVE,TRUE,43.37722,-80.71081,America/Toronto,-5,Etc/GMT+5
02GA023,CANAGAGIGUE CREEK NEAR ELMIRA,ON,ACTIVE,TRUE,43.57992,-80.50919,America/Toronto,-5,Etc/GMT+5
02GA024,LAUREL CREEK AT WATERLOO,ON,ACTIVE,TRUE,43.47192,-80.51427,America/Toronto,-5,Etc/GMT+5
02GA028,CONESTOGO RIVER AT GLEN ALLAN,ON,ACTIVE,TRUE,43.65483,-80.70217,America/Toronto,-5,Etc/GMT+5
02GA029,ERAMOSA RIVER ABOVE GUELPH,ON,ACTIVE,TRUE,43.54778,-80.18203,America/Toronto,-5,Etc/GMT+5
02GA030,ALDER CREEK NEAR NEW DUNDEE,ON,ACTIVE,TRUE,43.37229,-80.55109,America/Toronto,-5,Etc/GMT+5
02GA031,BLUE SPRINGS CREEK NEAR EDEN MILLS,ON,ACTIVE,TRUE,43.57614,-80.109,America/Toronto,-5,Etc/GMT+5
02GA034,GRAND RIVER AT WEST MONTROSE,ON,ACTIVE,TRUE,43.58503,-80.48147,America/Toronto,-5,Etc/GMT+5
02GA038,NITH RIVER ABOVE NITHBURG,ON,ACTIVE,TRUE,43.48389,-80.835,America/Toronto,-5,Etc/GMT+5
02GA039,CONESTOGO RIVER ABOVE DRAYTON,ON,ACTIVE,TRUE,43.78353,-80.63778,America/Toronto,-5,Etc/GMT+5
02GA040,SPEED RIVER NEAR ARMSTRONG MILLS,ON,ACTIVE,TRUE,43.63861,-80.27,America/Toronto,-5,Etc/GMT+5
02GA041,GRAND RIVER NEAR DUNDALK,ON,ACTIVE,TRUE,44.14003,-80.3627,America/Toronto,-5,Etc/GMT+5
02GA042,MOOREFIELD CREEK NEAR ROTHSAY,ON,ACTIVE,TRUE,43.823,-80.71786,America/Toronto,-5,Etc/GMT+5
02GA043,HUNSBURGER CREEK NEAR WILMOT CENTRE,ON,ACTIVE,TRUE,43.36447,-80.63261,America/Toronto,-5,Etc/GMT+5
02GA047,SPEED RIVER AT CAMBRIDGE,ON,ACTIVE,TRUE,43.42186,-80.33275,America/Toronto,-5,Etc/GMT+5
02GA048,GRAND RIVER NEAR DOON,ON,ACTIVE,TRUE,43.41281,-80.41703,America/Toronto,-5,Etc/GMT+5
02GA049,SMITH CREEK NEAR NEWTON,ON,ACTIVE,TRUE,43.59637,-80.89428,America/Toronto,-5,Etc/GMT+5
02GA050,LARCHES CREEK NEAR ELMIRA,ON,ACTIVE,TRUE,43.61619,-80.58343,America/Toronto,-5,Etc/GMT+5
02GB001,GRAND RIVER AT BRANTFORD,ON,ACTIVE,TRUE,43.13272,-80.26731,America/Toronto,-5,Etc/GMT+5
02GB006,HORNER CREEK NEAR PRINCETON,ON,ACTIVE,TRUE,43.17394,-80.55264,America/Toronto,-5,Etc/GMT+5
02GB007,FAIRCHILD CREEK NEAR BRANTFORD,ON,ACTIVE,TRUE,43.14739,-80.15461,America/Toronto,-5,Etc/GMT+5
02GB008,WHITEMANS CREEK NEAR MOUNT VERNON,ON,ACTIVE,TRUE,43.12625,-80.38372,America/Toronto,-5,Etc/GMT+5
02GB010,MCKENZIE CREEK NEAR CALEDONIA,ON,ACTIVE,TRUE,43.03394,-79.94981,America/Toronto,-5,Etc/GMT+5
02GC002,KETTLE CREEK AT ST. THOMAS,ON,ACTIVE,TRUE,42.77769,-81.214,America/Toronto,-5,Etc/GMT+5
02GC007,BIG CREEK NEAR WALSINGHAM,ON,ACTIVE,TRUE,42.68561,-80.53847,America/Toronto,-5,Etc/GMT+5
02GC008,LYNN RIVER AT SIMCOE,ON,ACTIVE,TRUE,42.82333,-80.28944,America/Toronto,-5,Etc/GMT+5
02GC010,BIG OTTER CREEK AT TILLSONBURG,ON,ACTIVE,TRUE,42.85731,-80.72358,America/Toronto,-5,Etc/GMT+5
02GC011,BIG CREEK NEAR KELVIN,ON,ACTIVE,TRUE,42.98681,-80.44469,America/Toronto,-5,Etc/GMT+5
02GC014,YOUNG CREEK NEAR VITTORIA,ON,ACTIVE,TRUE,42.76575,-80.29458,America/Toronto,-5,Etc/GMT+5
02GC017,BIG OTTER CREEK ABOVE OTTERVILLE,ON,ACTIVE,TRUE,42.96583,-80.54258,America/Toronto,-5,Etc/GMT+5
02GC018,CATFISH CREEK NEAR SPARTA,ON,ACTIVE,TRUE,42.74608,-81.05694,America/Toronto,-5,Etc/GMT+5
02GC021,VENISON CREEK NEAR WALSINGHAM,ON,ACTIVE,TRUE,42.65336,-80.54844,America/Toronto,-5,Etc/GMT+5
02GC022,NANTICOKE CREEK AT NANTICOKE,ON,ACTIVE,TRUE,42.80992,-80.07617,America/Toronto,-5,Etc/GMT+5
02GC026,BIG OTTER CREEK NEAR CALTON,ON,ACTIVE,TRUE,42.71067,-80.84081,America/Toronto,-5,Etc/GMT+5
02GC029,KETTLE CREEK ABOVE ST. THOMAS,ON,ACTIVE,TRUE,42.83519,-81.13472,America/Toronto,-5,Etc/GMT+5
02GC030,CATFISH CREEK AT AYLMER,ON,ACTIVE,TRUE,42.77375,-80.98267,America/Toronto,-5,Etc/GMT+5
02GC031,DODD CREEK BELOW PAYNES MILLS,ON,ACTIVE,TRUE,42.78739,-81.2675,America/Toronto,-5,Etc/GMT+5
02GC036,SILVER CREEK NEAR GROVESEND,ON,ACTIVE,TRUE,42.67583,-80.95333,America/Toronto,-5,Etc/GMT+5
02GC037,NANTICOKE CREEK NEAR DUNDURN,ON,ACTIVE,TRUE,42.96706,-80.3434,America/Toronto,-5,Etc/GMT+5
02GC038,VENISON CREEK NEAR LANGTON,ON,ACTIVE,TRUE,42.72765,-80.62653,America/Toronto,-5,Etc/GMT+5
02GD001,THAMES RIVER NEAR EALING,ON,ACTIVE,TRUE,42.97356,-81.20858,America/Toronto,-5,Etc/GMT+5
02GD003,NORTH THAMES RIVER BELOW FANSHAWE DAM,ON,ACTIVE,TRUE,43.04078,-81.18283,America/Toronto,-5,Etc/GMT+5
02GD004,MIDDLE THAMES RIVER AT THAMESFORD,ON,ACTIVE,TRUE,43.05911,-80.99486,America/Toronto,-5,Etc/GMT+5
02GD005,NORTH THAMES RIVER AT ST. MARYS,ON,ACTIVE,TRUE,43.25575,-81.14562,America/Toronto,-5,Etc/GMT+5
02GD008,MEDWAY RIVER AT LONDON,ON,ACTIVE,TRUE,43.01367,-81.28044,America/Toronto,-5,Etc/GMT+5
02GD009,TROUT CREEK NEAR ST. MARYS,ON,ACTIVE,TRUE,43.27322,-81.10322,America/Toronto,-5,Etc/GMT+5
02GD010,FISH CREEK NEAR PROSPECT HILL,ON,ACTIVE,TRUE,43.22047,-81.23681,America/Toronto,-5,Etc/GMT+5
02GD011,CEDAR CREEK AT WOODSTOCK,ON,ACTIVE,TRUE,43.122,-80.75153,America/Toronto,-5,Etc/GMT+5
02GD014,NORTH THAMES RIVER NEAR MITCHELL,ON,ACTIVE,TRUE,43.45042,-81.20678,America/Toronto,-5,Etc/GMT+5
02GD015,NORTH THAMES RIVER NEAR THORNDALE,ON,ACTIVE,TRUE,43.14931,-81.19214,America/Toronto,-5,Etc/GMT+5
02GD016,THAMES RIVER AT INGERSOLL,ON,ACTIVE,TRUE,43.04128,-80.88617,America/Toronto,-5,Etc/GMT+5
02GD018,AVON RIVER BELOW STRATFORD,ON,ACTIVE,TRUE,43.34472,-81.11642,America/Toronto,-5,Etc/GMT+5
02GD019,TROUT CREEK NEAR FAIRVIEW,ON,ACTIVE,TRUE,43.29558,-80.97303,America/Toronto,-5,Etc/GMT+5
02GD021,THAMES RIVER AT INNERKIP,ON,ACTIVE,TRUE,43.21531,-80.69186,America/Toronto,-5,Etc/GMT+5
02GD022,NISSOURI CREEK NEAR EMBRO,ON,ACTIVE,TRUE,43.13,-80.96333,America/Toronto,-5,Etc/GMT+5
02GD026,AVON RIVER ABOVE STRATFORD,ON,ACTIVE,TRUE,43.37653,-80.93806,America/Toronto,-5,Etc/GMT+5
02GD027,REYNOLDS CREEK NEAR PUTNAM,ON,ACTIVE,TRUE,42.98156,-80.95461,America/Toronto,-5,Etc/GMT+5
02GD028,STONEY CREEK AT LONDON,ON,ACTIVE,TRUE,43.022,-81.25344,America/Toronto,-5,Etc/GMT+5
02GE002,THAMES RIVER AT BYRON,ON,ACTIVE,TRUE,42.9625,-81.33178,America/Toronto,-5,Etc/GMT+5
02GE003,THAMES RIVER AT THAMESVILLE,ON,ACTIVE,TRUE,42.54486,-81.96727,America/Toronto,-5,Etc/GMT+5
02GE004,THAMES RIVER AT CHATHAM,ON,ACTIVE,TRUE,42.41428,-82.17944,America/Toronto,-5,Etc/GMT+5
02GE005,DINGMAN CREEK BELOW LAMBETH,ON,ACTIVE,TRUE,42.93411,-81.35131,America/Toronto,-5,Etc/GMT+5
02GE006,THAMES RIVER NEAR DUTTON,ON,ACTIVE,TRUE,42.73069,-81.57747,America/Toronto,-5,Etc/GMT+5
02GE007,MCGREGOR CREEK NEAR CHATHAM,ON,ACTIVE,TRUE,42.3835,-82.09506,America/Toronto,-5,Etc/GMT+5
02GE008,OXBOW CREEK NEAR KILWORTH,ON,ACTIVE,TRUE,42.966,-81.41803,America/Toronto,-5,Etc/GMT+5
02GE009,BIG CREEK NEAR COMBER,ON,ACTIVE,TRUE,42.20501,-82.52026,America/Toronto,-5,Etc/GMT+5
02GG002,SYDENHAM RIVER NEAR ALVINSTON,ON,ACTIVE,TRUE,42.83081,-81.85172,America/Toronto,-5,Etc/GMT+5
02GG003,SYDENHAM RIVER AT FLORENCE,ON,ACTIVE,TRUE,42.65061,-82.00839,America/Toronto,-5,Etc/GMT+5
02GG005,SYDENHAM RIVER AT STRATHROY,ON,ACTIVE,TRUE,42.95886,-81.62714,America/Toronto,-5,Etc/GMT+5
02GG006,BEAR CREEK NEAR PETROLIA,ON,ACTIVE,TRUE,42.90583,-82.11911,America/Toronto,-5,Etc/GMT+5
02GG008,SYDENHAM RIVER AT WALLACEBURG,ON,ACTIVE,TRUE,42.59289,-82.38333,America/Toronto,-5,Etc/GMT+5
02GG009,BEAR CREEK BELOW BRIGDEN,ON,ACTIVE,TRUE,42.81203,-82.29842,America/Toronto,-5,Etc/GMT+5
02GG013,BLACK CREEK NEAR BRADSHAW,ON,ACTIVE,TRUE,42.76244,-82.25922,America/Toronto,-5,Etc/GMT+5
02GH002,RUSCOM RIVER NEAR RUSCOM STATION,ON,ACTIVE,TRUE,42.2115,-82.62914,America/Toronto,-5,Etc/GMT+5
02GH003,CANARD RIVER NEAR LUKERVILLE,ON,ACTIVE,TRUE,42.15897,-83.01889,America/Toronto,-5,Etc/GMT+5
02GH011,LITTLE RIVER AT WINDSOR,ON,ACTIVE,TRUE,42.30986,-82.9285,America/Toronto,-5,Etc/GMT+5
02GH016,TURKEY CREEK AT SOUTH WINDSOR,ON,ACTIVE,TRUE,42.26408,-83.03242,America/Toronto,-5,Etc/GMT+5
02HA006,TWENTY MILE CREEK AT BALLS FALLS,ON,ACTIVE,TRUE,43.13347,-79.38325,America/Toronto,-5,Etc/GMT+5
02HA007,WELLAND RIVER BELOW CAISTOR CORNERS,ON,ACTIVE,TRUE,43.02178,-79.61802,America/Toronto,-5,Etc/GMT+5
02HA013,NIAGARA RIVER AT FORT ERIE,ON,ACTIVE,TRUE,42.93028,-78.91417,America/Toronto,-5,Etc/GMT+5
02HA014,REDHILL CREEK AT HAMILTON,ON,ACTIVE,TRUE,43.24097,-79.77389,America/Toronto,-5,Etc/GMT+5
02HA020,TWENTY MILE CREEK ABOVE SMITHVILLE,ON,ACTIVE,TRUE,43.11564,-79.56619,America/Toronto,-5,Etc/GMT+5
02HA024,OSWEGO CREEK AT CANBOROUGH,ON,ACTIVE,TRUE,42.99131,-79.67825,America/Toronto,-5,Etc/GMT+5
02HA030,FOUR MILE CREEK NEAR VIRGIL,ON,ACTIVE,TRUE,43.19561,-79.11333,America/Toronto,-5,Etc/GMT+5
02HA031,TWELVE MILE CREEK NEAR POWER GLEN,ON,ACTIVE,TRUE,43.11478,-79.27456,America/Toronto,-5,Etc/GMT+5
02HA032,NORTH CREEK NEAR SMITHVILLE,ON,ACTIVE,TRUE,43.07453,-79.525,America/Toronto,-5,Etc/GMT+5
02HB001,CREDIT RIVER NEAR CATARACT,ON,ACTIVE,TRUE,43.83586,-80.02289,America/Toronto,-5,Etc/GMT+5
02HB004,EAST SIXTEEN MILE CREEK NEAR OMAGH,ON,ACTIVE,TRUE,43.49917,-79.77678,America/Toronto,-5,Etc/GMT+5
02HB005,SIXTEEN MILE CREEK AT MILTON,ON,ACTIVE,TRUE,43.51389,-79.87972,America/Toronto,-5,Etc/GMT+5
02HB007,SPENCER CREEK AT DUNDAS,ON,ACTIVE,TRUE,43.26542,-79.96428,America/Toronto,-5,Etc/GMT+5
02HB008,CREDIT RIVER WEST BRANCH AT NORVAL,ON,ACTIVE,TRUE,43.64656,-79.86628,America/Toronto,-5,Etc/GMT+5
02HB011,BRONTE CREEK NEAR ZIMMERMAN,ON,ACTIVE,TRUE,43.43689,-79.86433,America/Toronto,-5,Etc/GMT+5
02HB012,GRINDSTONE CREEK NEAR ALDERSHOT,ON,ACTIVE,TRUE,43.30064,-79.869,America/Toronto,-5,Etc/GMT+5
02HB013,CREDIT RIVER NEAR ORANGEVILLE,ON,ACTIVE,TRUE,43.89127,-80.0624,America/Toronto,-5,Etc/GMT+5
02HB015,SPENCER CREEK NEAR WESTOVER,ON,ACTIVE,TRUE,43.35308,-80.07789,America/Toronto,-5,Etc/GMT+5
02HB018,CREDIT RIVER AT BOSTON MILLS,ON,ACTIVE,TRUE,43.77358,-79.92683,America/Toronto,-5,Etc/GMT+5
02HB020,CREDIT RIVER ERIN BRANCH ABOVE ERIN,ON,ACTIVE,TRUE,43.77181,-80.09364,America/Toronto,-5,Etc/GMT+5
02HB021,ANCASTER CREEK AT ANCASTER,ON,ACTIVE,TRUE,43.23117,-79.97386,America/Toronto,-5,Etc/GMT+5
02HB022,BRONTE CREEK AT CARLISLE,ON,ACTIVE,TRUE,43.38886,-79.98811,America/Toronto,-5,Etc/GMT+5
02HB023,SPENCER CREEK AT HIGHWAY NO. 5,ON,ACTIVE,TRUE,43.28292,-80.05281,America/Toronto,-5,Etc/GMT+5
02HB024,BLACK CREEK BELOW ACTON,ON,ACTIVE,TRUE,43.62931,-80.01042,America/Toronto,-5,Etc/GMT+5
02HB025,CREDIT RIVER AT NORVAL,ON,ACTIVE,TRUE,43.64758,-79.856,America/Toronto,-5,Etc/GMT+5
02HB027,FOURTEEN MILE CREEK AT OAKVILLE,ON,ACTIVE,TRUE,43.42145,-79.70315,America/Toronto,-5,Etc/GMT+5
